,time,mag,mag_err
275,1962.0291137695312,14.038913653874312,5.9450626493811895e-05
276,1962.0499267578125,14.042212324773915,5.9640306667850075e-05
277,1962.0707397460938,14.04632244052253,5.987695482440148e-05
278,1962.0916137695312,14.050228042486339,6.010329344707515e-05
279,1962.1124267578125,14.0539539118192,6.0318036768865555e-05
280,1962.1332397460938,14.058150850897382,6.056474463988934e-05
281,1962.1541137695312,14.062433341901869,6.0812163161319084e-05
282,1962.1749267578125,14.067322204112056,6.109694482136268e-05
283,1962.1957397460938,14.071497626626925,6.134497862972305e-05
284,1962.2166137695312,14.076335023629465,6.162859198179251e-05
285,1962.2374267578125,14.081007998325546,6.1903026592487e-05
286,1962.2582397460938,14.08543526041936,6.216318108004075e-05
287,1962.2791137695312,14.090072233154821,6.243811643392984e-05
288,1962.2999267578125,14.094735519882455,6.271765025884752e-05
289,1962.3207397460938,14.098822495844974,6.2960685222428e-05
290,1962.3416137695312,14.102275195274636,6.316786885386266e-05
291,1962.3624267578125,14.106041155740275,6.339621567985496e-05
292,1962.3832397460938,14.109318345815128,6.359595536247139e-05
293,1962.4041137695312,14.112048144031233,6.376165393479885e-05
294,1962.8207397460938,14.111765197733233,6.375139681110446e-05
295,1962.8416137695312,14.110935592280986,6.370157921825174e-05
296,1962.8624267578125,14.10875536895298,6.356987530347494e-05
297,1962.8832397460938,14.107825496104383,6.351397049805669e-05
298,1962.9041137695312,14.106048640095999,6.340977469720104e-05
299,1962.9249267578125,14.104817487030834,6.333883869711253e-05
300,1962.9457397460938,14.103032768555856,6.323064448175386e-05
301,1962.9666137695312,14.101847529604113,6.315727526719929e-05
302,1962.9874267578125,14.100528896632625,6.308146300467221e-05
303,1963.0082397460938,14.098416379216918,6.295513706226129e-05
304,1963.0291137695312,14.096711011539533,6.285502288217568e-05
305,1963.0499267578125,14.095428804002212,6.277920134990093e-05
306,1963.0707397460938,14.09393670789827,6.268848660300739e-05
307,1963.0916137695312,14.092294376582682,6.25904999287277e-05
308,1963.1124267578125,14.090455219446197,6.248265061106618e-05
309,1963.1332397460938,14.088853783577411,6.238744787969573e-05
310,1963.1541137695312,14.087709061903757,6.231783375349306e-05
311,1963.1749267578125,14.086699338290606,6.225532752798778e-05
312,1963.1957397460938,14.084823587550751,6.214631414597415e-05
313,1963.2166137695312,14.083310877285914,6.205934193844664e-05
314,1963.2374267578125,14.081500840054261,6.195206950134333e-05
315,1963.2582397460938,14.08070740781811,6.190594372871622e-05
316,1963.2791137695312,14.079214069697585,6.182124591295913e-05
317,1963.2999267578125,14.077545502178126,6.172082716228272e-05
318,1963.3207397460938,14.076539925382818,6.166230956887878e-05
319,1963.3416137695312,14.074812384716704,6.155986859209298e-05
320,1963.3624267578125,14.074943689071905,6.156660899895393e-05
321,1963.3832397460938,14.072090499755033,6.14014949734016e-05
322,1963.4041137695312,14.07112738801719,6.134403725041227e-05
323,1963.4249267578125,14.069432025348515,6.12469781480641e-05
324,1963.4457397460938,14.068259251863429,6.117834765284227e-05
325,1963.4666137695312,14.066952869127462,6.110090607667019e-05
326,1963.4874267578125,14.06628090236029,6.106167389122035e-05
327,1963.5082397460938,14.065346130115513,6.1004066316616194e-05
328,1963.5291137695312,14.06385340106941,6.0920892769944045e-05
329,1963.5499267578125,14.062124712014183,6.0822604890264845e-05
330,1963.5707397460938,14.061261367982281,6.0768070790994375e-05
331,1963.5916137695312,14.060850311283492,6.074243647959966e-05
332,1963.6124267578125,14.059696106122606,6.067812953382212e-05
333,1963.6332397460938,14.058329107971758,6.059690513936389e-05
334,1963.6541137695312,14.057017902715073,6.052254713225033e-05
335,1963.6749267578125,14.055834457776232,6.045556843819847e-05
336,1963.6957397460938,14.055457233414488,6.04312273029947e-05
337,1963.7166137695312,14.054040800084028,6.034997521073043e-05
338,1963.7374267578125,14.052979909218362,6.028961798401059e-05
339,1963.7582397460938,14.051800727870468,6.022295345377088e-05
340,1963.7791137695312,14.051101015910437,6.017911811705598e-05
341,1963.7999267578125,14.050169248955278,6.0127438328861145e-05
342,1963.8207397460938,14.048780645692112,6.004869904377704e-05
343,1963.8416137695312,14.047817926623152,5.9991840480625807e-05
344,1963.8624267578125,14.047155259463683,5.9953085599443434e-05
345,1963.8832397460938,14.046427995621132,5.991368631351602e-05
346,1963.9041137695312,14.045012451658366,5.983443075691292e-05
347,1963.9249267578125,14.04465959975066,5.9809952423999716e-05
348,1963.9457397460938,14.043144476092088,5.972595494220943e-05
349,1963.9666137695312,14.042032283155798,5.9660928573236635e-05
350,1963.9874267578125,14.04152924836672,5.9629686918789646e-05
351,1964.0082397460938,14.04151288990387,5.9629185996660735e-05
352,1964.0291137695312,14.039578141591814,5.952133549748581e-05
353,1964.0499267578125,14.038446091188197,5.945727765230514e-05
354,1964.0707397460938,14.037932595347192,5.9427727699545355e-05
355,1964.0916137695312,14.037359643033273,5.939076924059747e-05
356,1964.1124267578125,14.03648098210515,5.9341518302248424e-05
357,1964.1332397460938,14.03536982318913,5.9278230217869695e-05
358,1964.1541137695312,14.034028732029142,5.92042762467775e-05
359,1964.1749267578125,14.033145508623182,5.915395149347544e-05
360,1964.1957397460938,14.033034161801499,5.914455441138782e-05
361,1964.2166137695312,14.031507486823706,5.906203550877462e-05
362,1964.2374267578125,14.03053285975862,5.9005002018641766e-05
363,1964.2582397460938,14.030181500651477,5.8983001179229634e-05
364,1964.2791137695312,14.029046973191655,5.891941475237398e-05
365,1964.2999267578125,14.028592868463434,5.8893157754067384e-05
366,1964.3207397460938,14.027174438209151,5.881280596826246e-05
367,1964.3416137695312,14.025993324368393,5.874799014335423e-05
368,1964.3624267578125,14.02560308681421,5.872342039812653e-05
369,1964.3832397460938,14.025560252241688,5.871682164862941e-05
370,1964.4041137695312,14.024371440428176,5.8651243310457175e-05
371,1964.4249267578125,14.023471769699622,5.8600390654359e-05
372,1964.4457397460938,14.021792262826128,5.851027138723594e-05
373,1964.4666137695312,14.021916628102048,5.8512341818310003e-05
374,1964.4874267578125,14.02200012904401,5.851539150013244e-05
375,1964.5082397460938,14.020529350077066,5.8434535658810293e-05
376,1964.5291137695312,14.01917999837403,5.8360799185047584e-05
377,1964.5499267578125,14.018779707806868,5.8332881852031234e-05
378,1964.5707397460938,14.018111655357345,5.8297047125732266e-05
379,1964.5916137695312,14.018103901084107,5.829570650693426e-05
380,1964.6124267578125,14.01689477884706,5.8229757105933754e-05
381,1964.6332397460938,14.016201967282523,5.8187684609012144e-05
382,1964.6541137695312,14.015471996101795,5.814901535743803e-05
383,1964.6749267578125,14.015560125033328,5.815254652464731e-05
384,1964.6957397460938,14.014321991576596,5.808405227724714e-05
385,1964.7166137695312,14.01316153997459,5.802109112079129e-05
386,1964.7374267578125,14.012689800566104,5.7993084008425594e-05
387,1964.7582397460938,14.012337345013005,5.797012231102967e-05
388,1964.7791137695312,14.012506566079717,5.797858038348241e-05
389,1964.7999267578125,14.011658848660083,5.793252810951517e-05
390,1964.8207397460938,14.010674871251334,5.7880578919187465e-05
391,1964.8416137695312,14.01013809674179,5.78453418528375e-05
392,1964.8624267578125,14.00944677611076,5.780744239327163e-05
393,1964.8832397460938,14.008973606300085,5.77802998782613e-05
394,1964.9041137695312,14.009271457254906,5.779498606939367e-05
395,1964.9249267578125,14.007786265967315,5.771512225748054e-05
396,1964.9457397460938,14.007703484266742,5.771115371859103e-05
397,1964.9666137695312,14.008209417285068,5.773640601433328e-05
398,1964.9874267578125,14.007273532278521,5.7684511121440384e-05
399,1965.0082397460938,14.005791348877455,5.76036185494866e-05
400,1965.0291137695312,14.005567403423056,5.759221492665512e-05
401,1965.0499267578125,14.00571165698767,5.759920767399605e-05
402,1965.0707397460938,14.005438528291645,5.758069485772487e-05
403,1965.0916137695312,14.004764688696332,5.754290198481391e-05
404,1965.1124267578125,13.999545541909203,5.7263889624854595e-05
405,1965.1332397460938,14.003231037738033,5.74608243785063e-05
406,1965.1541137695312,14.003486297655304,5.747138806146471e-05
407,1965.1749267578125,14.003181691023881,5.745065068943084e-05
408,1965.1957397460938,14.002434772472846,5.741040077774951e-05
409,1965.2166137695312,13.998320782693863,5.7192662443138854e-05
410,1965.2374267578125,14.001541276340156,5.7359488381555463e-05
411,1965.2582397460938,14.00058892882125,5.7309517874100756e-05
412,1965.2791137695312,14.00047523581371,5.729912186872557e-05
413,1965.2999267578125,13.999476623920735,5.7241799494273264e-05
414,1965.3207397460938,13.998940210392274,5.721413409102826e-05
415,1965.3416137695312,13.9986962481382,5.720187795161232e-05
416,1965.3624267578125,13.997972403847823,5.716122632899756e-05
417,1965.3832397460938,13.992172810905494,5.685769633758664e-05
418,1965.4041137695312,13.994565589054078,5.698207239706666e-05
419,1965.4249267578125,13.996305379333627,5.7065082888958836e-05
420,1965.4457397460938,13.99670045539182,5.7083884119472995e-05
421,1965.4666137695312,13.995755296482379,5.703201732351821e-05
422,1965.4874267578125,13.99105733724997,5.678507837893546e-05
423,1965.5082397460938,13.993254269918728,5.6898549198751e-05
424,1965.5291137695312,13.993636049210089,5.691526569229786e-05
425,1965.5499267578125,13.992419311851059,5.6852134883359165e-05
426,1965.5707397460938,13.992950471872255,5.6878912832795816e-05
427,1965.5916137695312,13.98975870049136,5.6706863399401896e-05
428,1965.6124267578125,13.991188140764992,5.677752788036901e-05
429,1965.6332397460938,13.990839779640272,5.6758400620228764e-05
430,1965.6541137695312,13.99014208940115,5.672116428462911e-05
431,1965.6749267578125,13.989270512956198,5.667127202196927e-05
432,1965.6957397460938,13.985408372612527,5.646800028153788e-05
433,1965.7166137695312,13.987682414245775,5.6582003777594775e-05
434,1965.7374267578125,13.98814056379012,5.660433218494165e-05
435,1965.7582397460938,13.987127746847486,5.655114481078635e-05
436,1965.7791137695312,13.982015053022874,5.628146287047995e-05
437,1965.7999267578125,13.984938754630454,5.643280019347395e-05
438,1965.8207397460938,13.986228716892333,5.649731724966968e-05
439,1965.8416137695312,13.986037669970335,5.648649158363316e-05
440,1965.8624267578125,13.97870771197156,5.610427310702672e-05
441,1965.8832397460938,13.984977745636813,5.642917671673707e-05
442,1965.9041137695312,13.983661842863743,5.6357754119358074e-05
443,1965.9249267578125,13.984265043489247,5.638780783065508e-05
444,1965.9457397460938,13.978545331456143,5.60924035270176e-05
445,1965.9666137695312,13.983130447570773,5.632364880611478e-05
446,1965.9874267578125,13.979018454531815,5.61085257072861e-05
447,1966.0082397460938,13.982265933816103,5.627664929692702e-05
448,1966.0291137695312,13.979916594551302,5.615243729046987e-05
449,1966.0499267578125,13.972947367683759,5.5792740984580874e-05
450,1966.0707397460938,13.97553782430548,5.592294249080863e-05
451,1966.0916137695312,13.977787283522122,5.6042126281786585e-05
452,1966.1124267578125,13.980483881154932,5.6177327780273086e-05
453,1966.1332397460938,13.978001805592838,5.604490007372989e-05
454,1966.1541137695312,13.977466775003276,5.60159543184368e-05
455,1966.1749267578125,13.97635553978177,5.595955883153284e-05
